Student_ID,Class_ID,First_Name,Family_Name,Gender,Date_of_Birth,State of Origin,engagement_in_class,health_condition,Class Spec
893ad23298c343cabff4cec6e7b7b4c6,SS2 Class B,Ibrahim,Chijindum,Female,2006-11-24,Ebonyi,Unactive,None,Art
93364f7e83ef49f3a1c7cc8a04351b64,SS3 Class D,Efemena,Sani,Female,2009-02-13,Plateau,Highly active,None,Art
4a90cd0c24c143b9b7f285723defa849,SS2 Class A,Babajide,Yaƙubu,Male,2009-07-20,Gombe,Troublesome,None,Science
5a5226e69d6449328066853d6de299a1,SS1 Class C,Temitope,Ife,Male,2010-03-19,Akwa Ibom,Highly active,None,Art
2ff3cde46aa44c9f921704753d959e3f,SS3 Class D,Efe,Adeola,Female,2010-04-09,Anambra,Troublesome,None,Art
8603156a15ea4bcfab1021ceaa143cd8,SS2 Class A,Emem,Kyauta,Male,2009-07-27,Ondo,Troublesome,Sickle Cell,Science
f412436011534e999c508720f982f4e0,SS3 Class E,Chima,Oluwaseyi,Female,2009-12-01,Edo,Troublesome,None,Science
c952518581e04a5e8b48f49686abd4e7,SS1 Class D,Ademola,Fumnanya,Male,2007-02-01,Gombe,Unactive,None,Art
0534a1018ddc471981f38dd4fd034ada,SS3 Class D,Ɗanladi,Chijindum,Male,2008-12-28,Niger,Unactive,Ulcer,Art
0b251279785a45d09f92a62163f4c69d,SS2 Class C,Ayuba,Ibrahim,Female,2008-02-25,Enugu,Highly active,None,Art
5f90bed6fb25464da30aa767a2bb522b,SS3 Class A,Lekan,Chukwuma,Female,2006-12-02,Bayelsa,Troublesome,None,Art
5b6a810204284378bf5023f440ef3935,SS1 Class D,Uduak,Onyeka,Male,2009-02-12,Ondo,Slightly active,None,Art
3dba6da8584449fc914b9547c9dc72b8,SS2 Class E,Efe,Aminu,Male,2008-12-31,Yobe,Highly active,None,Science
1a89b71ea0d542c8a837fe68bba205ca,SS3 Class B,Usman,Obinna,Male,2008-01-29,Kano,Highly active,Dyslexia,Science
c1b5b5cabc3546df94f79dbac5811d2d,SS2 Class C,Sani,Okoro,Female,2009-05-10,Ekiti,Unactive,Dyslexia,Science
5a3045280b594562a227219f551ff086,SS1 Class F,Ifeanyi,Ndidi,Male,2007-07-22,Abia,Active,None,Science
a48e40f1d0424dfa96ab087a8bc78e81,SS3 Class F,Chidi,Musa,Male,2008-02-29,Zamfara,Highly active,Dyslexia,Science
af475b49c7754395949405f02cd2a404,SS2 Class F,Bitrus,Ekwueme,Male,2006-12-04,Lagos,Active,None,Art
7a8104deb20547bbbb16f75776f186ab,SS3 Class E,Ndidi,Ikenna,Male,2010-09-23,Ogun,Highly active,None,Science
2285b2efcfbe4fe9aea9c542a1b970d0,SS2 Class F,Alaba,Bukar,Male,2010-02-19,Akwa Ibom,Troublesome,None,Science
f1901b7ec6b449efb74eba9310275b53,SS2 Class A,Chike,Efe,Male,2010-01-05,Anambra,Slightly active,None,Art
339b77a84b1f4d7b8977c513752a7d25,SS3 Class A,Akpan,Chukwuma,Female,2008-05-30,Katsina,Slightly active,None,Science
e2c328aa331044758a8622250b36e356,SS1 Class A,Efemena,Olamilekan,Male,2009-06-23,Cross River,Unactive,Dyslexia,Science
4f612217eef1469490cae32d0aba590e,SS1 Class C,Iniobong,Eniola,Female,2008-11-01,Kogi,Troublesome,None,Science
d0be73eefd374539a5f202f983f02dc7,SS3 Class A,Olujimi,Enitan,Male,2010-04-14,Edo,Unactive,Dyslexia,Science
095ffa8140d94bceb930ba208b040f49,SS3 Class B,Ekenedilichukwu,Eniola,Male,2010-07-10,Cross River,Highly active,Dyslexia,Art
493e904d30ec4796a59b457fc0d7ac73,SS1 Class E,Oluwaseun,Adedayo,Male,2009-02-24,Benue,Active,Dyslexia,Art
0c3ce284c7e54bbb9cb51c535b62a8df,SS3 Class C,Chukwudi,Salisu,Male,2008-03-07,Ogun,Highly active,None,Science
45f1861954f94429a7de02ccdda4f4a7,SS3 Class F,Ibrahim,Iniobong,Female,2007-08-20,Cross River,Active,None,Science
6fdc0bad5e3641278ca1b45c1fdd980a,SS2 Class A,Abimbola,Eniola,Male,2010-08-30,Borno,Highly active,Dyslexia,Science
7092947dbe4949eca667d3bbe3b56360,SS3 Class A,Alaba,Chizoba,Male,2010-04-17,FCT,Unactive,None,Art
56cb1ab062fb46d7b4dbca07e506f670,SS2 Class E,Ahmadu,Ahmadu,Male,2008-05-13,Akwa Ibom,Active,None,Science
b12b66807f074cb9afd340c0f945f2fd,SS3 Class F,Ɗanladi,Ejiroghene,Female,2007-02-22,Oyo,Unactive,None,Science
cc1b4157ec9f4c549e0a72ab7f5db163,SS3 Class A,Nonso,Ndubuisi,Male,2008-05-06,Kano,Troublesome,None,Science
15260718cd184a828447ceab84ef4324,SS2 Class C,Olabode,Ejike,Male,2008-12-05,Anambra,Slightly active,None,Science
6e3c453214344f62acac028cba220065,SS2 Class E,Ekundayo,Ayomide,Female,2008-10-08,Taraba,Active,Dyslexia,Art
2e326567d284454ebebec0db9a3a6103,SS2 Class F,Kehinde,Eseoghene,Male,2009-09-10,Anambra,Unactive,None,Science
1a43db54523a49938b3446bc8ba435cc,SS2 Class C,Obi,Idowu,Female,2008-08-30,Enugu,Slightly active,None,Science
4baf0f5ea932409493f28f11147f6570,SS2 Class B,Chuks,Chinwendu,Male,2007-11-17,Nasarawa,Active,None,Science
b7b8c1a59a45493db227890e4e76833a,SS1 Class C,Lanre,Obinna,Male,2010-05-19,Jigawa,Unactive,None,Art
71a3fad2b0944d2aaaa93b436d15f16f,SS1 Class D,Olamilekan,Chisom,Female,2010-06-13,Kaduna,Highly active,None,Art
ba1082170ad749a2b27716ec59fefbbc,SS1 Class C,Chibuzo,Ejike,Male,2009-08-24,Ebonyi,Active,None,Art
9d66e8155a4143b3a95f176cdebac186,SS2 Class A,Salisu,Taiwo,Male,2009-12-26,Kwara,Troublesome,None,Art
a3b442bd46494296af5842c3ff86cc31,SS3 Class C,Babajide,Shehu,Male,2010-07-12,Taraba,Troublesome,None,Science
0eaf04b5f2a94c8a8a9e4a62fae3114b,SS2 Class A,Adewale,Yaƙubu,Male,2008-01-08,Anambra,Troublesome,None,Science
67fd64c4a334458aabd2b5121335e5db,SS3 Class C,Oluwafemi,Tochukwu,Female,2008-08-06,Zamfara,Highly active,Dyslexia,Science
bff9507dcd14403e83599af65d01f55f,SS2 Class C,Olamilekan,Olabode,Female,2010-02-23,Osun,Troublesome,Dyslexia,Science
07f8d4f0f3ea4184a8f4e3ceadedda80,SS1 Class B,Eseoghene,Lawal,Male,2010-10-08,Kebbi,Highly active,None,Art
ad973b679b8945cb9942644c248d31ec,SS2 Class D,Ayokunle,Usman,Female,2006-10-12,Ondo,Troublesome,None,Science
20509c6208e845d7b02c1821c8040fb7,SS3 Class E,Oluwasegun,Chinweike,Female,2007-04-26,Ebonyi,Troublesome,None,Art
a52964ffc74c4890bc6a3174113634a5,SS1 Class C,Olu,Oluwaseyi,Male,2007-12-23,Osun,Highly active,None,Science
f31046dc62024ee69cb5e69c5dc7b3e6,SS3 Class A,Akachi,Chikere,Male,2007-03-05,Delta,Troublesome,None,Art
2747b93c9ae74eab884a67809136f1f8,SS1 Class C,Adegoke,Olufemi,Female,2009-02-07,Enugu,Unactive,None,Science
5ef787b8f2e6495fb32e2016add702c9,SS3 Class A,Eniola,Chidubem,Female,2009-11-13,Kwara,Active,Ulcer,Science
13aec376c359410ab1a6014c5f3c44dc,SS1 Class E,Fumnanya,Uche,Female,2007-06-05,Kaduna,Troublesome,None,Art
5df06e8c878a4ed9a33ffc8292ec89af,SS3 Class F,Lawali,Ayotunde,Female,2007-04-19,Zamfara,Active,None,Art
4758367ba6494cdc907b907265e58f34,SS3 Class E,Chidubem,Olukayode,Female,2010-02-12,Jigawa,Active,None,Art
06a241af1d0a47f7b5e4a4713fe68c9c,SS1 Class C,Okoro,Ademola,Male,2006-12-09,Yobe,Slightly active,None,Science
848af4407fc14858afa0d842bc55300b,SS3 Class E,Ikenna,Ifeanyi,Female,2010-02-13,Kebbi,Unactive,Asthma,Science
1e2595b88fc9486ba9ddebf563119aca,SS2 Class B,Enitan,Kehinde,Male,2008-08-05,Kaduna,Troublesome,None,Science
b43bd27f42a249a6866412854303cbc1,SS3 Class C,Akpan,Ejiroghene,Male,2007-09-01,Anambra,Active,None,Art
9ca3fbb3ff1148bab6ee1640723ef466,SS2 Class E,Onyekachukwu,Efemena,Female,2009-12-17,Bayelsa,Slightly active,None,Art
ffa623d0ea9e4c8db1a8b71f491b90e9,SS1 Class D,Akuchi,Chijioke,Female,2010-04-21,Zamfara,Slightly active,None,Art
22bf18f51f654a87b33ee3447dbf4bc1,SS3 Class A,Enyinnaya,Dada,Female,2007-06-07,Rivers,Slightly active,None,Art
2c33350c73b941d892f5131ada52d2ee,SS1 Class A,Chukwuemeka,Ndidi,Female,2008-12-04,Delta,Slightly active,Dyslexia,Art
ff4c96d671f24e8fb69f68c3e60fd420,SS2 Class A,Okeke,Ifiok,Female,2009-01-19,Taraba,Active,None,Art
f7b217c7ae924a718f7dcb431679742f,SS1 Class C,Ayomide,Ifeanyichukwu,Male,2010-06-28,Gombe,Unactive,None,Science
aaf78c6751d04109bc902838d8741408,SS1 Class D,Olayinka,Efe,Female,2010-05-14,Bauchi,Slightly active,None,Art
8ccc9cea109f48eeb5a4720058f0dd23,SS1 Class C,Bamidele,Abioye,Female,2007-03-22,Enugu,Unactive,None,Art
4cc9f5f2e42e40378a552ea08acbbe09,SS3 Class C,Chijioke,Efemena,Female,2006-10-30,FCT,Troublesome,None,Science
b5a5f8e6b6394f04a8524385d9f2dd0d,SS3 Class F,Musa,Usman,Female,2007-04-10,Anambra,Slightly active,Ulcer,Science
2c913a7ca3404f08b34191b8ed6522b4,SS3 Class D,Abubakar,Oluwafemi,Female,2007-12-06,Jigawa,Unactive,None,Art
3967e60a823d41079c8ac066cb2fafa3,SS2 Class E,Oghenekaro,Kehinde,Male,2010-06-23,Cross River,Highly active,None,Science
cac4d0eb3373430ebc31a5971f119c0f,SS1 Class B,Uduak,Ifeanyi,Female,2009-02-27,Delta,Active,None,Art
7e7838c9ca55438bbc9abe10238d6f44,SS1 Class C,Olufemi,Chike,Female,2007-06-07,Nasarawa,Highly active,None,Science
9280c5aa8dd4495b9c63b6f306ba8cd3,SS3 Class A,Akpan,Uchenna,Male,2008-09-08,Yobe,Highly active,None,Art
fba6abf7cdbc4653b7a7e8b75e70f65f,SS1 Class A,Adeola,Ibrahim,Male,2008-05-27,Kebbi,Unactive,None,Art
e25df9a89ca845c4a138afe08d38bbd8,SS1 Class B,Kyauta,Ikechukwu,Female,2009-02-17,Gombe,Slightly active,Ulcer,Science
65edcfe34f2d4d3f90d4de39161237c9,SS1 Class F,Ikenna,Oluwaseun,Female,2009-02-13,Imo,Troublesome,None,Science
7a89cbebb807478ab788f5d1ffe575f6,SS1 Class A,Obinna,Onyeka,Female,2007-04-02,Ogun,Highly active,None,Science
68d0a2a8c4e747dda929de738693fd9d,SS3 Class D,Chimezie,Ufuoma,Male,2010-05-23,FCT,Active,None,Art
20156a7212e143a6932cae01d2c65ee4,SS1 Class E,Chika,Olawale,Male,2009-01-25,Plateau,Highly active,None,Art
12fc7a87a4704d489128b9b1f8ede0ca,SS1 Class C,Obinna,Afolabi,Male,2009-12-05,Ekiti,Active,None,Art
8471b4b0ae1b4f69b740d83173318749,SS2 Class F,Ufuoma,Onyekachukwu,Male,2009-05-09,Taraba,Slightly active,None,Art
d43cdd6de0c14f1ea0da897258321ee4,SS3 Class C,Akuchi,Chinedu,Male,2009-09-23,Ondo,Troublesome,None,Science
96792482a3c948e48d2238e6c7bf4fbc,SS3 Class E,Abidemi,Okonkwo,Female,2010-04-19,Oyo,Highly active,None,Art
21084dd9f75d4e3c848d56502e9522d6,SS1 Class E,Chikelu,Ejiroghene,Female,2007-06-29,Imo,Unactive,None,Art
de431e06e924406980bbae526ec01269,SS3 Class E,Chidiebele,Olayinka,Female,2010-01-13,Ondo,Unactive,None,Art
84a2576c1fc945f894d607350e2f8958,SS3 Class D,Chukwuebuka,Chidiebere,Male,2007-02-23,Kwara,Active,None,Art
2976aab22a2647708ddb1b36272c0588,SS3 Class D,Chiemeka,Ibrahim,Female,2008-04-07,Edo,Active,None,Science
39b86bb2b5964a7caf4afa885299e505,SS3 Class A,Mamman,Oluwafemi,Male,2009-12-11,Kwara,Active,None,Science
84d67c4ff0df4684b28e41225894f7f1,SS2 Class B,Salisu,Muhammadu,Male,2010-08-05,Kano,Highly active,None,Science
143029a9d88f4c9488b763d5e519dd7e,SS1 Class E,Oghenekaro,Chi,Male,2007-08-04,Ondo,Unactive,None,Science
f4d375c1a29349fab240d7a14027ab7d,SS2 Class F,Eniola,Ademola,Male,2008-08-18,Osun,Active,Dyslexia,Science
a0017720200b490386426c458d03f17a,SS2 Class A,Enyinnaya,Ademola,Male,2008-08-03,Kaduna,Highly active,Dyslexia,Science
17eaec838892442f9d4b2bf94d85e9c7,SS3 Class E,Onyekachukwu,Chigozie,Male,2009-07-10,Kebbi,Highly active,None,Art
9780c2152b2b48e9a417c09380a8a23d,SS1 Class F,Aliyu,Chukwudi,Female,2008-11-26,Adamawa,Active,None,Art
2bd3cdcd2779468594a53fdef10d27c8,SS3 Class C,Segun,Ade,Male,2009-05-15,Abia,Troublesome,None,Science
e6e987cab87b43849fddde2ea8a2b7ad,SS2 Class D,Amadi,Chi,Male,2010-09-05,Adamawa,Active,None,Art
ec86a890d7b04bdc966e3cbe9aea622f,SS2 Class A,Temitope,Chidiebele,Male,2008-10-29,Kwara,Slightly active,None,Science
dd20c3bfd3424f088a8bb5b490494583,SS3 Class C,Akuchi,Ayuba,Male,2007-09-23,FCT,Highly active,None,Science
f2d3f7610ba3427994cb056407437c3b,SS1 Class A,Uzochi,Jatau,Male,2008-01-03,Osun,Active,None,Science
43c07d4393a747928561b8dca4364fcd,SS2 Class E,Okoro,Yaƙubu,Female,2008-11-19,Jigawa,Active,None,Science
92779574c4574cc3b5f789bca6b07458,SS2 Class C,Enyinnaya,Adekunle,Male,2007-12-27,Enugu,Unactive,None,Science
07c0d116a3944d549e3c5a886aa56e6d,SS1 Class B,Ifiok,Ayomide,Female,2007-09-10,Kano,Active,None,Art
8baaf744a08d421ba3954cb17f7f6c0a,SS3 Class F,Ifeanyi,Onyeka,Female,2009-03-13,Osun,Active,None,Art
4d560a3df4e7469aa45409374a27ebf2,SS1 Class C,Oluwaseun,Ikenna,Female,2009-11-25,Kano,Slightly active,None,Science
ceae71cfce004af0beb051817ba24588,SS1 Class C,Hamisu,Ɗanladi,Female,2007-11-06,Gombe,Slightly active,None,Art
741b77f54c244053a7f5ae02af5b8f47,SS3 Class C,Efemena,Ifiok,Female,2006-12-27,Sokoto,Active,None,Art
2877f5d90f5645f8b048faa112ae5c22,SS2 Class B,Olawale,Chinonso,Male,2010-05-19,Enugu,Active,None,Science
76e5ae787bf741d3aa662fce7089fc6d,SS3 Class D,Ejiro,Sani,Male,2010-05-28,Ekiti,Highly active,None,Science
24c778a59b4e464b9716dc2e343ada2a,SS3 Class E,Ade,Akpan,Female,2007-01-16,Delta,Highly active,None,Art
51beb80eb7e6414c9c8a49225005680f,SS2 Class A,Ogochukwu,Olayinka,Male,2008-06-23,Oyo,Highly active,None,Art
586a346adc5b47d1bcef1972bbf483ce,SS2 Class B,Chuks,Babajide,Female,2010-08-25,Enugu,Slightly active,None,Art
c2baf0e0217943f0a6124ab4f9b21e6e,SS2 Class E,Chinwendu,Adekunle,Female,2009-08-21,Niger,Unactive,None,Science
1b2ededb8fc84fc083d5bceb5edbb8ee,SS3 Class C,Olanrewaju,Uzoma,Male,2007-11-13,Sokoto,Active,Asthma,Art
1f5d988f776a4f09bde2885951b1943c,SS3 Class B,Ibrahim,Taiwo,Male,2007-02-25,Niger,Slightly active,None,Art
24108e9a3f774caeb318b96d44790612,SS3 Class E,Rabiu,Ahmadu,Female,2009-06-19,Nasarawa,Unactive,None,Art
f204be894a4b45638cf477ef18c8a616,SS3 Class E,Yalwa,Umaru,Male,2008-12-14,Anambra,Active,None,Art
6b0ae0e39d8940479d39d7936257a4a2,SS2 Class B,Chiemeka,Ekwueme,Female,2007-03-04,Borno,Troublesome,Dyslexia,Science
e6fdd7afdd844accb67294643f8ea40a,SS3 Class B,Chiemeka,Chiemeka,Male,2010-05-25,Gombe,Troublesome,Asthma,Science
ef0a573d53d2456d9040158728e213bc,SS2 Class E,Uzochi,Olu,Male,2009-01-14,Rivers,Unactive,Dyslexia,Science
3098f7b2500e45c0b89bdf7f93e34c35,SS1 Class C,Akachi,Chima,Male,2007-07-20,Osun,Troublesome,None,Science
fef7d9ea7f8e4483a8caaa1dc35bec2c,SS2 Class C,Kehinde,Chuks,Female,2009-12-25,Katsina,Slightly active,Dyslexia,Art
e10b1a477fae4748b781321e83c501cb,SS2 Class D,Jatau,Lekan,Female,2006-12-01,Niger,Slightly active,Ulcer,Science
170d750705ee41d4bf53a88e4efc8248,SS3 Class C,Afolabi,Abiodun,Male,2008-04-09,Ondo,Highly active,None,Art
750d112e81644eeca4ab851bf1fac6e7,SS3 Class D,Nnamdi,Chinweuba,Male,2008-07-18,Delta,Unactive,None,Art
95560a2d37134466bda06476f778c676,SS1 Class E,Chidi,Opeyemi,Male,2009-03-02,Kwara,Troublesome,Dyslexia,Art
4806f8040cf0474c8c74dc0f5a575539,SS2 Class B,Chimezie,Ola,Female,2009-06-20,Niger,Highly active,None,Art
d7c4fe9ce1e04ffc98f6fd7f7eb162f1,SS3 Class B,Ɗanjuma,Okonkwo,Female,2009-09-13,Zamfara,Troublesome,None,Science
4926ce5f78784140ac2a4f71a77d95f1,SS2 Class D,Chidiebele,Chinweuba,Male,2008-02-16,Edo,Troublesome,Dyslexia,Art
1b84edc3d8e049de8217ea0e896490ab,SS1 Class D,Chinwendu,Temitope,Male,2010-03-02,Bayelsa,Unactive,None,Art
43b47ee5e1e84e7ea2498f666e51484d,SS1 Class D,Rabiu,Olalekan,Male,2006-12-08,Kaduna,Slightly active,None,Art
673ba8bdc38c4dec9da39a73ba3df7ff,SS2 Class F,Chijindum,Ige,Male,2007-12-09,Jigawa,Slightly active,None,Art
0d18ab95668c44778b95017c5dae1201,SS1 Class B,Chikelu,Okoro,Female,2009-09-01,Anambra,Slightly active,None,Science
5cce5ba931d44e098fd33afc91fdfa4f,SS3 Class F,Dayo,Okonkwo,Male,2009-03-28,Gombe,Highly active,Dyslexia,Science
62e7c1a612d24a0689e1cd138da00495,SS1 Class D,Kelechi,Shehu,Female,2009-11-02,Delta,Active,None,Art
8cc36f3bc3af4cfeb34a6ca38116e3fc,SS1 Class D,Adegoke,Akpan,Male,2010-01-03,Kaduna,Slightly active,None,Art
9f8cc29ffd354c5f93479a3b479bc637,SS3 Class E,Uzoma,Ayokunle,Male,2009-02-22,Lagos,Highly active,Dyslexia,Science
20f0156a1e6a46289c6d52d5ae2e9af9,SS3 Class A,Onyeka,Chidike,Male,2010-05-19,Kogi,Slightly active,Sickle Cell,Science
5f89ed1264d64fbf98c01e2bf99f0704,SS3 Class B,Lawali,Uzoma,Female,2007-03-22,Akwa Ibom,Highly active,Dyslexia,Art
8ece112856ce4b42bc9e1dcbcb7e6268,SS1 Class C,Temitope,Chinonso,Male,2009-03-21,Lagos,Troublesome,None,Science
24eeb4a6c14545c79d986115f05eeefe,SS1 Class E,Chukwuebuka,Uzoma,Female,2007-11-18,Anambra,Slightly active,None,Art
66c14dca82554a619a3b031932f57510,SS3 Class C,Chidike,Ayokunle,Male,2009-10-05,Edo,Slightly active,None,Science
09f644050b9940348a4e255280051b10,SS2 Class E,Idowu,Eseoghene,Male,2010-04-21,Ebonyi,Unactive,None,Science
cdd0b4d4554247deb6adf48b2314d0c8,SS2 Class A,Ebuka,Adetokunbo,Female,2010-08-23,Jigawa,Troublesome,None,Art
2620f9a974fd43d184f2fd0f79474bfa,SS2 Class B,Okonkwo,Lawal,Female,2007-11-11,Delta,Unactive,None,Art
23c8afdb83f84f16a4a4474c9b33e3a4,SS3 Class A,Chibuike,Ejiro,Male,2006-12-07,Adamawa,Highly active,Asthma,Art
518b2f219cf24859ae6e2e7253f591dc,SS3 Class E,Ifeanyi,Adegoke,Female,2009-08-22,Kaduna,Unactive,None,Science
9dd2f9defd984e33a498abe92999bbef,SS3 Class D,Kelechi,Ifeanyi,Female,2010-03-05,Akwa Ibom,Highly active,None,Art
97fe56c54c9a4f2497b4c294bd44089d,SS3 Class C,Haruna,Chibueze,Female,2010-01-04,Ekiti,Highly active,Dyslexia,Art
827c9f8cd40a45e981df6517561c9210,SS3 Class F,Dada,Onyekachukwu,Male,2008-10-02,Akwa Ibom,Highly active,Sickle Cell,Art
901bcdefb56f48cebd66971e88476c56,SS2 Class A,Okoro,Aliyu,Male,2010-07-11,Enugu,Unactive,Dyslexia,Art
044251dbd0d44a67b9928faa4cbf131d,SS2 Class C,Chinweuba,Olawale,Female,2006-12-25,Kano,Troublesome,None,Art
1c0f0bdcac7e437c94cc1e2a5e4cb287,SS1 Class D,Chibueze,Chidiegwu,Male,2008-10-04,Bauchi,Unactive,Dyslexia,Science
4ec3f970956d40e4aaa26216fada98f5,SS1 Class A,Ekwueme,Adewale,Female,2010-05-28,Ebonyi,Highly active,Dyslexia,Art
df41e335b9ae48e4a61599c8cbf81f86,SS2 Class C,Abiola,Chizoba,Male,2009-01-28,Imo,Troublesome,Dyslexia,Art
98cf118806d24913a1173719b023a0ea,SS2 Class A,Kyauta,Ifeanyi,Female,2010-04-14,Nasarawa,Active,None,Science
a7d4cf50f79141e583f9cd6b797ebe87,SS3 Class B,Folami,Chinwendu,Male,2010-06-21,Nasarawa,Active,None,Art
9416e4dcc6b24defb8d8b7f1c86c6544,SS2 Class A,Inyene,Kyauta,Female,2007-01-04,Oyo,Unactive,None,Science
0d259caab8ad4d87ba4045dd93dfd907,SS1 Class F,Olawale,Ejiroghene,Male,2009-03-03,Adamawa,Highly active,None,Science
863417182ba64db3bafeb1149561c813,SS1 Class A,Oghenekaro,Okonkwo,Female,2006-12-17,Kwara,Unactive,None,Art
c64c96479ea7417cb89f7039a107cc46,SS3 Class D,Ikechukwu,Ife,Female,2008-08-27,Rivers,Highly active,None,Science
d25864f225d440fca1542765d756ba9c,SS3 Class C,Chidiegwu,Chidubem,Male,2007-10-02,Kebbi,Unactive,None,Art
9293f70508154147be00980eae441e21,SS3 Class D,Chibuzo,Azubuike,Male,2009-12-06,Rivers,Troublesome,Asthma,Science
30d73df71c224ceab35556a5f2bd92f2,SS3 Class F,Itoro,Chiemeka,Male,2009-03-23,Borno,Slightly active,Dyslexia,Art
6b352f85504e4687b0e7e75604d9145e,SS3 Class A,Chinweuba,Abidemi,Female,2007-06-01,Osun,Unactive,None,Art
34323ec6b0c4401ca9b7c0fa26c432f6,SS1 Class B,Adebola,Uduak,Male,2007-05-20,Sokoto,Slightly active,None,Science
9c89d374c66445a780773e33690e7e62,SS3 Class A,Olayinka,Bukar,Female,2010-06-29,Kwara,Slightly active,None,Science
d92f3c1edf704b2ab8bb22a5eba742d2,SS2 Class A,Lekan,Ibrahim,Female,2007-02-07,Zamfara,Active,None,Art
b4adaf890ff14a9fba370623bc5fd4dd,SS2 Class A,Eseoghene,Chidi,Male,2010-05-14,Rivers,Unactive,None,Science
8f9646853514489084c86c4623595fa4,SS2 Class F,Tunde,Chikelu,Female,2007-08-05,Osun,Highly active,None,Art
7a768555a9874218bf84faef5336723b,SS3 Class E,Efemena,Nonso,Female,2007-08-28,Bauchi,Slightly active,None,Art
f4e9573450524700a07796a38685abaa,SS3 Class A,Muhammadu,Okoro,Male,2009-03-24,Cross River,Highly active,Dyslexia,Science
887b03e5e9804808b5ac824c2c55aef7,SS2 Class D,Enyinnaya,Olusegun,Female,2009-03-21,Enugu,Highly active,None,Art
ad05b9125ab24d4a8bd88fcd57a2be4e,SS2 Class F,Chike,Adetokunbo,Female,2007-08-29,FCT,Active,None,Art
ae455cc6b88e430f9e1e994ac5a11f5c,SS3 Class F,Kayin,Okeke,Female,2006-12-31,Kano,Active,Dyslexia,Science
43ad3d62b17c4b218dbc2c1ca4afe7bd,SS2 Class D,Olawale,Umaru,Female,2009-02-24,Kaduna,Slightly active,None,Science
f514105831384975bbf33a349c2dfa97,SS3 Class C,Chigozie,Otobong,Male,2009-02-08,Ondo,Highly active,None,Art
4c6a70f48ede444d876cf68c3f1be0d0,SS1 Class B,Olanrewaju,Chibuzo,Male,2009-07-12,Bayelsa,Highly active,None,Art
fb756923f9104bb3b10532523990e2c9,SS2 Class B,Akpofure,Olalekan,Female,2007-07-28,Kano,Slightly active,None,Science
b474634949fc4cd8856bad4c4c3077c4,SS3 Class D,Olumide,Oluwaseun,Female,2008-10-13,Akwa Ibom,Highly active,Epilepsy,Science
7d2f4e58b47a4c5bb0b3901535102852,SS2 Class F,Bitrus,Ademola,Male,2010-05-21,Abia,Troublesome,None,Art
8f7c1d59594b4a3abad465a15129950d,SS3 Class B,Babatunde,Adekunle,Female,2007-06-08,Sokoto,Slightly active,None,Science
b8beff3dcb9f4f6daf3a6f27ef06fccb,SS3 Class C,Chidiebere,Chinwendu,Male,2008-08-12,Delta,Highly active,None,Science
92cf60211f33442d89ac908746015028,SS1 Class D,Akpan,Uche,Male,2008-08-25,FCT,Active,Dyslexia,Science
e5508ea26133434d8b0e8eb1ad371d9e,SS3 Class E,Ige,Chigozie,Male,2009-11-26,Cross River,Active,None,Art
585abefbd1814f77a5001423faebcd19,SS3 Class A,Olayinka,Uzochi,Male,2007-10-16,Nasarawa,Unactive,None,Science
257f7595cdfb4db985e78b23f4613f09,SS1 Class D,Otobong,Jatau,Male,2009-07-15,Sokoto,Slightly active,None,Science
f48f709c49a244418ac4de854a5b1aff,SS3 Class B,Okoro,Chima,Female,2009-07-17,Edo,Highly active,Dyslexia,Science
ec8be53758ab4778943b45e3b6d1f6bb,SS3 Class D,Olufemi,Oluwatoyin,Female,2008-09-01,Anambra,Highly active,None,Science
bf51936241a64feda7edc8d8713f8f8c,SS2 Class B,Amadi,Chidiebere,Male,2008-01-04,FCT,Unactive,None,Science
d3f4a49b33ba4a88b6c7d6fa7aa4f052,SS2 Class B,Eniola,Chijioke,Female,2009-05-21,Ebonyi,Unactive,None,Science
8fe069b6eeda48028568f42689e03e22,SS3 Class E,Ade,Ayokunle,Female,2007-03-18,Benue,Troublesome,None,Science
1bf645f6232442118588fc1bb2384849,SS1 Class E,Chinweuba,Onyekachukwu,Male,2010-05-26,Benue,Troublesome,None,Science
3d4196fe963a4617bdab07e79d9d028e,SS2 Class A,Ugochukwu,Oluwaseun,Male,2007-02-28,Kwara,Highly active,None,Art
e7ba26acab7a4d1c8cfef6833e11bafe,SS1 Class F,Okonkwo,Chike,Female,2008-05-09,Sokoto,Troublesome,Ulcer,Art
3b9b2d45a35045e4b9c59df987f255d6,SS1 Class B,Ejike,Oghenero,Male,2007-10-17,Jigawa,Highly active,None,Art
548e1f6b69ce4e4e99a692c90d700ea4,SS1 Class D,Ekene,Yalwa,Female,2006-12-06,Imo,Highly active,None,Art
ae62990c19bd4f93b8ef7666b7a4c719,SS2 Class F,Adebowale,Musa,Male,2007-04-28,Adamawa,Unactive,None,Science
f6eab3a001534221a3310a28c550eca8,SS1 Class F,Ifeanyichukwu,Ekene,Female,2009-11-22,Benue,Active,None,Art
286ed390edd94a1aba585b278ce3e7c3,SS1 Class C,Uzochi,Eseoghene,Male,2010-03-06,Gombe,Active,None,Art
e1721c83ef5e4376a723fb72682b163a,SS1 Class A,Umar,Chijioke,Male,2009-11-24,Enugu,Highly active,Epilepsy,Science
